GEOID,TRACTCE,NAME,total_population,pct_white,pct_black,pct_asian,pct_indian,pct_hawaiian,pct_two_or_more_races,pct_hispanic,pct_female,pct_young_adults_20_34,pct_zero_car_ownership,unemployment_rate,pct_bachelors_plus,pct_drive_alone,pct_bike_to_work,pct_walk_to_work,housing_density,per_capita_income,land_area_sq_meters,population_density_sq_meter,housing_density_sq_meter
17031340600,340600,3406,1473,6.45,84.32,5.23,0.0,0.0,4.01,0.0,49.42,26.21,55.26,27.58,25.07,43.62,0.0,10.37,512,11154.0,496574,0.002966,0.001031
17031430200,430200,4302,5139,6.25,91.15,0.7,0.0,0.0,1.91,0.29,57.11,24.6,50.72,15.66,35.28,55.5,0.0,3.61,2892,39052.0,661348,0.00777,0.004373
17031430300,430300,4303,2659,2.14,97.78,0.04,0.0,0.0,0.04,5.83,54.31,30.35,33.59,18.82,33.83,51.49,0.0,0.0,1289,41298.0,406133,0.006547,0.003174
17031510300,510300,5103,4421,1.0,98.69,0.0,0.0,0.0,0.32,0.0,63.72,21.08,25.53,20.84,26.51,38.97,0.0,0.0,2156,23930.0,2958349,0.001494,0.000729
17031520100,520100,5201,2061,41.39,2.67,0.15,2.09,0.0,10.04,93.16,45.71,18.1,12.53,12.21,10.9,58.5,0.0,0.98,630,16497.0,2581838,0.000798,0.000244
17031590700,590700,5907,2728,39.0,1.39,17.52,0.55,0.0,4.47,65.03,48.35,17.93,14.0,7.51,32.26,49.3,1.4,2.74,1148,39182.0,869830,0.003136,0.00132
17031600400,600400,6004,4053,28.35,6.09,56.23,0.74,0.0,5.53,10.46,47.4,21.42,16.18,4.65,36.07,47.63,0.47,5.13,1718,29043.0,327229,0.012386,0.00525
17031824115,824115,8241.15,3966,86.16,2.19,6.71,0.15,0.0,4.72,5.07,53.03,13.77,7.84,2.55,43.46,78.95,0.0,2.0,1651,40430.0,2683154,0.001478,0.000615
17031825303,825303,8253.03,3899,78.56,7.46,0.0,0.13,0.0,10.59,19.13,48.65,26.08,5.04,5.91,37.19,85.85,0.0,1.42,1709,42440.0,1920870,0.00203,0.00089
17031830007,830007,8300.07,4810,12.06,85.53,0.0,0.0,0.0,0.21,2.41,59.27,20.02,4.72,9.27,36.44,83.27,0.0,0.0,2035,30483.0,3813487,0.001261,0.000534
17031813801,813801,8138.01,3393,9.93,1.24,0.27,3.33,0.0,5.28,96.85,49.69,24.85,13.33,2.91,12.65,69.61,0.0,9.99,1064,20842.0,841626,0.004031,0.001264
17031830600,830600,8306,4733,46.44,18.83,10.4,1.35,0.0,13.97,20.96,51.24,29.77,32.61,8.13,52.99,37.03,1.46,0.77,2302,36901.0,661394,0.007156,0.003481
17031830800,830800,8308,2502,75.66,4.84,10.87,0.4,0.0,8.23,11.75,56.0,53.32,36.7,6.81,75.98,20.85,0.69,5.01,1663,65439.0,336529,0.007435,0.004942
17031830700,830700,8307,4096,51.2,33.06,7.52,0.0,0.24,4.98,13.77,41.28,38.01,42.86,5.74,62.87,31.66,4.81,1.98,2339,48791.0,861986,0.004752,0.002714
17031830900,830900,8309,2918,74.54,0.72,6.17,0.0,0.41,17.82,26.59,46.98,39.48,6.63,4.21,76.53,45.91,3.06,1.8,1460,83774.0,990467,0.002946,0.001474
17031835200,835200,8352,2228,34.83,7.85,0.81,0.58,0.0,25.67,75.18,50.58,25.9,14.12,4.57,34.57,63.34,0.0,0.0,694,30441.0,988538,0.002254,0.000702
17031839900,839900,8399,4448,52.99,0.88,11.47,0.0,0.0,11.22,39.91,46.79,26.55,17.24,4.24,47.62,53.51,1.23,2.3,2247,58228.0,1153324,0.003857,0.001948
17031839700,839700,8397,4802,47.86,2.42,22.14,1.08,0.0,14.6,33.78,44.63,31.01,13.64,2.77,62.73,53.51,1.21,2.15,2040,54560.0,618387,0.007765,0.003299
17031839800,839800,8398,2590,53.67,2.63,38.38,0.66,0.0,2.55,13.4,48.03,34.56,18.84,7.19,57.7,33.51,1.95,7.47,1238,40756.0,266175,0.00973,0.004651
17031834800,834800,8348,1712,1.17,92.35,0.06,0.47,0.0,0.88,5.08,42.46,14.72,50.7,27.1,25.59,46.46,0.0,8.75,1006,15864.0,599866,0.002854,0.001677
17031834700,834700,8347,1474,3.39,75.51,1.36,2.51,0.0,3.6,21.1,47.96,19.4,41.82,17.3,25.48,48.18,0.0,1.92,948,20425.0,657991,0.00224,0.001441
17031832000,832000,8320,1654,85.55,1.33,3.57,0.12,0.0,8.52,8.52,36.88,61.19,32.07,3.43,87.85,23.3,2.12,2.5,1187,103556.0,167585,0.00987,0.007083
17031832500,832500,8325,3336,81.98,2.97,3.84,0.0,0.0,7.97,9.77,45.35,28.72,27.77,4.65,78.13,34.4,2.25,1.98,1613,101933.0,742894,0.004491,0.002171
17031832300,832300,8323,2151,72.43,6.79,7.58,0.0,0.0,5.9,8.69,56.9,52.67,13.18,2.24,84.15,39.01,1.95,5.42,1240,87442.0,803547,0.002677,0.001543
17031838300,838300,8383,3000,57.67,29.53,10.5,0.0,0.37,1.93,2.0,56.57,60.57,36.27,6.32,81.5,16.99,1.58,23.36,1839,94702.0,348132,0.008617,0.005282
17031831800,831800,8318,7545,44.44,7.24,34.59,0.28,0.0,10.21,18.74,54.45,19.66,15.26,3.57,52.74,50.09,0.35,4.4,2829,40647.0,1910736,0.003949,0.001481
17031831700,831700,8317,2110,57.25,3.08,2.65,4.64,0.0,12.51,45.31,51.37,15.17,28.75,4.0,39.6,38.56,1.54,1.92,1065,42204.0,532500,0.003962,0.002
17031835100,835100,8351,4470,40.25,25.75,0.54,2.75,0.0,13.51,68.46,56.49,27.27,29.58,11.08,20.79,53.15,0.0,0.07,1558,22789.0,1003979,0.004452,0.001552
17031835000,835000,8350,5865,6.0,36.79,3.21,0.0,0.0,32.4,60.38,48.22,24.25,33.35,17.4,14.87,44.38,0.0,2.82,2028,29280.0,1004079,0.005841,0.00202
17031843700,843700,8437,2381,69.93,5.04,3.95,0.0,0.0,18.69,9.95,55.4,21.97,14.16,4.18,79.83,40.75,4.4,0.0,1106,101400.0,1204810,0.001976,0.000918
17031220702,220702,2207.02,3825,44.76,5.2,2.67,3.9,0.0,23.5,55.56,51.87,31.84,18.11,4.9,46.83,43.11,1.21,0.49,1711,42478.0,575196,0.00665,0.002975
17031842100,842100,8421,6808,14.47,43.63,1.89,5.79,0.0,16.89,49.16,53.44,21.43,27.58,18.72,22.26,42.68,0.0,0.0,2225,24651.0,2034641,0.003346,0.001094
17031843300,843300,8433,1601,15.37,56.59,1.25,0.0,0.69,11.24,30.42,46.78,15.49,29.57,22.33,35.01,47.36,0.0,2.33,490,19720.0,584251,0.00274,0.000839
17031824123,824123,8241.23,7695,70.49,8.17,5.03,0.0,0.0,14.8,13.09,51.46,18.77,1.97,7.57,38.6,78.1,0.0,0.0,2972,42987.0,3917329,0.001964,0.000759
17031804405,804405,8044.05,3562,21.34,13.36,6.77,4.1,0.0,22.94,70.02,52.81,25.63,9.45,7.82,30.31,85.98,0.0,0.0,1099,24071.0,1674250,0.002128,0.000656
17031831100,831100,8311,6828,51.74,2.62,3.09,0.31,0.0,18.13,49.97,51.33,27.48,22.7,2.4,55.63,27.95,3.33,0.93,3086,45500.0,1315159,0.005192,0.002346
17031831500,831500,8315,3479,46.97,9.92,4.05,2.5,0.0,8.71,53.43,52.6,29.06,9.21,6.13,27.42,71.36,0.0,0.86,1540,36464.0,962686,0.003614,0.0016
17031831600,831600,8316,7209,40.23,8.92,3.01,0.79,0.0,21.75,62.34,50.6,12.32,16.85,5.84,18.19,68.41,0.7,0.0,2774,28587.0,1488846,0.004842,0.001863
17031831200,831200,8312,4657,18.45,4.64,0.0,0.0,0.13,31.42,88.47,47.82,22.33,16.79,8.76,20.46,54.03,0.79,3.94,1702,24043.0,574052,0.008113,0.002965
17031831000,831000,8310,2277,86.65,2.46,3.56,0.48,0.0,6.28,8.52,53.97,38.91,9.51,3.9,85.78,31.56,3.86,0.71,1236,122347.0,281248,0.008096,0.004395
17031843000,843000,8430,2455,10.31,89.61,0.0,0.0,0.0,0.08,0.9,63.46,14.09,41.52,11.32,24.04,51.8,0.0,0.0,1270,19062.0,1065861,0.002303,0.001192
17031843100,843100,8431,1491,9.46,77.2,1.27,0.0,0.0,2.82,12.07,50.7,21.86,18.96,4.18,38.05,71.0,0.0,0.0,617,36414.0,980297,0.001521,0.000629
17031842900,842900,8429,2630,20.72,63.76,4.37,0.0,0.0,8.75,2.4,59.77,23.99,52.18,11.52,43.17,49.13,3.67,9.9,1562,28225.0,2208391,0.001191,0.000707
17031843500,843500,8435,8470,19.8,67.33,0.53,0.0,0.0,7.69,21.31,8.28,53.85,0.0,8.16,6.84,100.0,0.0,0.0,231,3546.0,1890168,0.004481,0.000122
17031842000,842000,8420,2815,30.59,47.6,15.99,0.0,0.0,4.12,8.63,41.49,31.3,13.65,14.59,39.45,40.98,0.79,24.4,384,25376.0,590013,0.004771,0.000651
17031804508,804508,8045.08,2392,34.57,10.7,13.04,0.0,0.0,15.38,54.81,50.71,24.54,7.01,10.85,38.85,74.96,2.14,0.0,936,27162.0,936040,0.002555,0.001
17031770901,770901,7709.01,4574,82.2,0.28,6.84,0.46,0.0,7.67,7.37,50.74,10.49,12.24,5.04,39.77,72.59,0.12,0.0,2097,45594.0,1239068,0.003691,0.001692
17031832400,832400,8324,3640,67.2,6.07,4.23,0.88,0.3,20.49,28.16,51.4,37.91,18.01,5.08,73.34,33.14,2.37,6.9,1901,74157.0,323051,0.011268,0.005885
17031832900,832900,8329,2054,50.34,6.23,35.39,0.0,0.0,6.86,7.4,46.79,57.35,26.59,4.64,77.87,27.33,3.65,23.03,888,47865.0,404584,0.005077,0.002195
17031840300,840300,8403,3717,26.74,3.58,29.51,0.83,0.0,10.2,51.44,53.59,21.68,16.97,15.32,37.86,50.57,0.0,2.05,1415,33794.0,831049,0.004473,0.001703
17031823805,823805,8238.05,3004,82.59,2.16,4.16,0.0,0.0,11.09,10.52,55.76,16.25,9.19,2.6,45.43,76.06,0.0,0.82,1496,42264.0,1448305,0.002074,0.001033
17031838600,838600,8386,1620,7.16,79.69,0.12,4.63,0.0,5.99,10.86,49.57,22.41,30.4,20.84,19.54,58.06,0.0,6.7,659,24220.0,246251,0.006579,0.002676
17031839600,839600,8396,2085,9.16,86.43,0.58,0.0,0.0,0.0,5.13,57.36,18.23,39.47,13.36,42.38,55.86,0.0,8.72,1101,37058.0,327053,0.006375,0.003366
17031834900,834900,8349,1122,0.53,95.19,0.0,0.0,0.0,4.28,0.18,66.93,27.36,55.76,48.91,12.21,54.88,0.0,0.0,853,17608.0,653144,0.001718,0.001306
17031030603,030603,306.03,2163,55.2,26.17,12.3,0.0,0.0,4.44,12.48,51.5,46.05,55.66,6.93,61.44,31.19,1.3,6.21,1527,44323.0,116000,0.018647,0.013164
17031832200,832200,8322,3211,71.75,3.36,11.12,0.0,0.0,12.77,10.15,48.3,43.82,16.0,1.89,86.52,32.1,3.27,0.44,1730,111521.0,399536,0.008037,0.00433
17031836700,836700,8367,2650,12.38,72.19,0.0,0.0,0.0,0.08,31.51,56.45,22.19,22.46,4.45,22.07,55.71,0.0,1.94,1191,24787.0,1227830,0.002158,0.00097
17031836800,836800,8368,2524,4.56,94.1,0.0,0.24,0.0,1.11,1.11,52.18,29.32,49.9,18.87,17.92,22.24,3.06,1.22,1224,15181.0,801875,0.003148,0.001526
17031836600,836600,8366,2558,34.71,22.6,0.47,1.45,0.0,20.37,42.77,51.33,44.49,29.8,3.54,42.03,48.51,1.15,3.59,1181,47354.0,634181,0.004034,0.001862
17031833000,833000,8330,4991,77.32,7.89,6.77,0.0,0.0,6.33,2.62,41.57,40.07,20.38,4.91,87.44,25.43,0.99,21.07,3092,129955.0,1312134,0.003804,0.002356
17031842500,842500,8425,2717,0.0,74.24,3.13,2.28,0.0,1.47,21.16,64.0,23.56,61.28,8.86,21.28,25.16,0.0,0.0,1030,17020.0,1075294,0.002527,0.000958
17031841800,841800,8418,2309,1.86,80.9,0.0,0.0,0.0,2.6,15.37,49.29,20.27,38.03,17.81,29.61,48.97,1.41,3.47,1173,28470.0,1643374,0.001405,0.000714
17031980100,980100,9801,0,,,,,,,,,,,,,,,,0,-666666666.0,2981781,0.0,0.0
17031842800,842800,8428,6806,33.01,0.63,5.52,5.92,0.54,10.55,86.98,49.68,27.15,9.25,11.51,23.61,60.73,3.85,5.76,2356,26203.0,1516562,0.004488,0.001554
17031843800,843800,8438,2001,31.88,28.19,7.45,0.0,0.0,21.04,39.48,49.13,22.44,18.95,13.43,24.1,71.48,0.0,0.0,876,27767.0,1309516,0.001528,0.000669
17031841000,841000,8410,1165,39.31,32.88,26.01,0.0,0.0,1.8,7.04,48.24,24.46,27.85,1.52,73.51,42.09,4.8,5.51,690,75071.0,1054201,0.001105,0.000655
17031836500,836500,8365,1476,19.58,79.0,0.0,0.34,0.0,1.08,5.56,57.11,21.34,52.33,5.56,36.21,53.15,3.56,0.0,787,30559.0,468075,0.003153,0.001681
17031843900,843900,8439,3878,11.4,84.61,0.75,0.26,0.0,0.36,2.99,56.58,19.91,23.23,2.77,46.24,62.4,0.78,3.06,2396,34298.0,1478136,0.002624,0.001621
17031834200,834200,8342,5355,0.15,96.23,0.02,0.0,0.0,3.6,0.54,52.03,19.14,9.07,10.2,32.85,64.92,0.0,0.0,2638,28996.0,975440,0.00549,0.002704
17031842200,842200,8422,3629,65.17,10.09,14.49,0.19,0.0,8.51,4.74,53.13,45.55,30.96,1.84,83.51,21.79,2.27,10.44,2736,108153.0,1407941,0.002578,0.001943
17031838000,838000,8380,2650,26.23,51.17,3.4,0.04,0.0,12.34,17.47,50.98,29.62,37.14,25.43,37.54,54.22,2.78,0.0,1572,31747.0,538297,0.004923,0.00292
17031010702,010702,107.02,5166,30.18,38.29,1.1,1.59,0.0,13.8,34.38,48.72,28.16,29.53,8.03,49.49,36.4,2.74,4.08,2172,29371.0,357548,0.014448,0.006075
17031010503,010503,105.03,2844,63.5,17.9,10.51,0.0,0.0,6.47,2.99,58.23,46.73,55.52,2.83,60.05,29.81,1.64,10.8,1570,25756.0,194213,0.014644,0.008084
17031010502,010502,105.02,3329,65.21,13.73,3.6,0.06,0.0,11.26,10.63,51.31,35.03,38.55,8.43,74.04,29.4,0.85,5.93,1807,40300.0,180386,0.018455,0.010017
17031010701,010701,107.01,3573,40.05,24.27,7.78,1.43,0.0,8.23,29.0,51.92,22.75,14.89,3.02,64.39,48.27,2.54,4.99,1753,49609.0,429690,0.008315,0.00408
17031020902,020902,209.02,4205,34.84,14.89,37.15,1.78,0.78,6.14,12.89,52.96,17.5,26.34,5.04,38.61,55.21,0.0,4.39,1722,24537.0,501886,0.008378,0.003431
17031020302,020302,203.02,4859,72.57,9.36,8.19,0.51,0.0,3.11,11.75,51.29,14.06,10.17,10.81,58.47,53.23,2.16,2.93,1845,48749.0,639920,0.007593,0.002883
17031020601,020601,206.01,5961,47.44,2.97,22.93,0.0,0.03,12.68,15.01,50.56,18.05,17.98,7.74,55.34,53.32,1.92,10.16,2296,30333.0,591329,0.010081,0.003883
17031020301,020301,203.01,4899,82.4,2.25,9.17,0.51,0.0,3.27,4.37,53.26,15.45,18.35,8.96,65.09,67.62,0.0,3.39,2233,43535.0,825541,0.005934,0.002705
17031760803,760803,7608.03,6598,63.19,11.15,5.73,0.0,0.0,11.0,20.26,48.35,26.36,3.38,5.3,42.73,71.53,0.0,0.0,3157,39525.0,762869,0.008649,0.004138
17031530501,530501,5305.01,5024,2.29,95.72,0.0,0.0,0.0,1.99,1.53,50.96,27.05,32.95,33.33,16.51,70.45,0.0,6.96,2427,23889.0,1296493,0.003875,0.001872
17031530503,530503,5305.03,4160,0.0,97.88,0.0,0.0,0.0,0.75,0.41,54.25,18.77,16.8,18.93,35.57,63.77,0.0,1.65,1659,25527.0,1598487,0.002602,0.001038
17031650301,650301,6503.01,5218,31.76,0.77,0.5,4.14,0.0,31.41,87.16,47.26,23.3,12.68,11.21,22.73,66.53,0.0,1.03,1682,27712.0,985558,0.005294,0.001707
17031650302,650302,6503.02,5349,41.76,2.3,0.0,0.0,0.0,14.71,94.71,51.84,20.02,2.82,5.5,19.11,64.96,0.0,0.0,1278,19921.0,664019,0.008055,0.001925
17031530502,530502,5305.02,1393,0.0,98.71,1.29,0.0,0.0,0.0,2.87,57.57,26.06,9.39,13.96,40.62,67.81,0.0,0.0,629,31107.0,706252,0.001972,0.000891
17031803611,803611,8036.11,6342,34.82,8.04,15.69,0.91,0.8,9.3,43.47,48.91,24.63,8.43,1.61,37.29,75.46,0.74,0.0,2255,30200.0,1119235,0.005666,0.002015
17031831300,831300,8313,1237,6.63,18.11,0.0,2.34,0.0,14.39,77.85,49.39,15.84,18.44,4.3,12.54,57.89,0.0,5.26,411,21129.0,576183,0.002147,0.000713
17031831400,831400,8314,3118,19.85,46.76,9.43,0.0,0.22,14.75,26.88,41.12,11.71,16.14,10.71,20.73,63.13,0.0,5.55,1230,20071.0,2104282,0.001482,0.000585
17031837000,837000,8370,2366,7.82,85.12,1.18,0.0,0.0,4.99,5.28,56.72,16.61,41.58,16.98,42.24,59.16,2.57,1.13,1068,29400.0,412544,0.005735,0.002589
17031842400,842400,8424,3238,0.0,96.54,0.0,0.0,0.0,1.39,5.74,63.09,14.24,20.6,4.83,48.15,58.78,0.0,3.58,1546,42750.0,1985975,0.00163,0.000778
17031832100,832100,8321,3690,55.64,29.11,3.09,0.0,0.0,8.67,11.73,52.63,49.13,34.3,5.32,74.42,22.79,0.69,5.89,2118,56738.0,222094,0.016615,0.009537
17031020802,020802,208.02,8811,29.1,4.44,33.99,1.94,0.0,17.64,29.22,53.89,18.76,13.27,11.14,38.12,59.2,0.0,5.76,2298,21989.0,644017,0.013681,0.003568
17031020702,020702,207.02,8476,43.59,4.86,34.33,3.4,0.0,9.64,24.37,45.53,15.08,14.48,7.92,34.42,72.41,0.0,4.12,2591,26582.0,704323,0.012034,0.003679
17031020801,020801,208.01,5448,52.33,14.12,9.73,0.5,0.0,16.57,24.17,50.5,12.59,11.78,4.66,43.3,60.55,1.15,3.62,2339,37058.0,655953,0.008305,0.003566
17031040202,040202,402.02,7577,44.52,5.74,18.13,2.24,0.0,20.22,33.23,57.58,16.01,29.11,7.32,55.5,44.63,1.59,2.41,3139,33372.0,588657,0.012872,0.005332
17031040201,040201,402.01,7207,73.04,3.0,5.63,0.33,0.0,7.53,17.97,48.23,24.32,14.97,5.4,71.04,46.11,1.39,1.9,3189,51305.0,721413,0.00999,0.00442
17031040402,040402,404.02,4224,76.8,3.67,2.53,0.43,0.0,7.93,17.07,54.02,52.2,18.81,4.83,83.64,34.46,2.9,2.21,2773,75411.0,602581,0.00701,0.004602
17031031501,031501,315.01,4832,32.1,41.41,15.52,0.29,0.0,6.39,8.65,49.65,29.68,30.33,4.89,53.01,35.0,3.32,7.63,2187,26688.0,159412,0.030311,0.013719
17031081201,081201,812.01,4564,81.88,1.27,10.23,0.24,0.0,6.05,5.26,53.02,39.29,51.26,1.73,88.54,21.21,0.0,32.39,3836,125612.0,185124,0.024654,0.020721
17031063301,063301,633.01,2912,72.08,6.11,9.0,0.0,0.0,10.03,8.72,49.48,51.68,65.36,4.17,85.53,13.21,1.88,13.1,2120,67939.0,93843,0.031031,0.022591
17031490901,490901,4909.01,2544,1.45,96.15,0.0,0.0,0.0,2.4,0.98,56.49,25.35,41.65,17.4,33.39,54.87,0.0,7.17,1640,21759.0,845452,0.003009,0.00194
17031490902,490902,4909.02,4768,0.0,98.36,0.0,0.0,0.0,0.94,3.25,55.01,20.51,15.88,5.84,31.95,60.8,0.0,2.08,2129,30419.0,1196066,0.003986,0.00178
17031301801,301801,3018.01,4359,18.4,0.05,0.0,3.14,0.0,40.01,98.88,47.95,24.02,26.05,13.29,18.05,54.01,0.82,15.9,1273,17800.0,694937,0.006273,0.001832
17031700301,700301,7003.01,6063,36.65,3.73,1.09,3.84,0.0,26.93,77.95,45.36,23.34,6.07,8.7,24.03,73.11,0.0,0.08,1866,27537.0,1275707,0.004753,0.001463
17031301702,301702,3017.02,4322,20.89,0.0,0.0,0.0,0.0,35.61,97.89,43.13,24.02,17.79,3.09,11.13,53.97,3.35,5.23,1314,24159.0,330989,0.013058,0.00397
17031700401,700401,7004.01,6376,11.98,54.42,0.36,0.6,0.0,10.56,39.44,48.21,24.07,6.87,9.48,28.36,61.02,0.0,2.55,1927,34198.0,1482529,0.004301,0.0013
17031803612,803612,8036.12,3628,35.31,11.52,7.97,0.0,0.0,8.35,47.08,48.02,30.24,10.99,4.91,36.08,73.61,0.0,2.04,1464,32179.0,672853,0.005392,0.002176
17031803702,803702,8037.02,6131,76.45,5.14,13.02,0.0,0.0,3.72,7.18,54.33,11.45,3.19,3.81,67.38,67.2,0.0,1.34,2697,59601.0,3430188,0.001787,0.000786
17031804713,804713,8047.13,4701,53.22,3.94,30.27,0.0,0.0,6.21,12.04,46.69,34.63,1.51,3.79,66.06,68.87,0.0,2.64,2416,62833.0,1636054,0.002873,0.001477
17031804309,804309,8043.09,3205,39.06,4.06,12.07,4.59,0.0,30.27,51.64,54.1,20.06,3.42,1.86,37.11,82.0,0.0,0.0,985,36253.0,2042642,0.001569,0.000482
17031804510,804510,8045.10,4917,16.51,5.17,12.81,0.57,0.0,29.29,66.04,51.31,25.2,9.06,5.4,25.45,65.88,0.0,4.93,1428,26115.0,1403373,0.003504,0.001018
17031837100,837100,8371,1472,38.04,37.36,1.29,1.29,0.0,12.7,38.86,63.18,20.86,31.78,18.23,44.0,40.54,1.55,1.55,862,40431.0,745370,0.001975,0.001156
17031837400,837400,8374,1948,14.68,70.07,0.0,1.13,0.0,5.39,17.51,62.53,29.88,28.99,21.97,30.99,62.21,0.0,3.29,912,37411.0,591450,0.003294,0.001542
17031837800,837800,8378,2542,21.56,65.97,5.86,0.0,0.0,6.25,8.73,55.74,26.91,43.02,14.69,48.42,55.47,3.82,0.0,1354,31500.0,1005364,0.002528,0.001347
17031837300,837300,8373,2530,3.68,94.78,0.2,0.0,0.0,0.28,1.03,43.36,17.31,36.78,11.37,17.4,51.73,0.0,0.0,1006,16876.0,368498,0.006866,0.00273
17031841500,841500,8415,2254,3.33,93.66,0.0,0.53,0.0,2.09,2.66,67.04,17.26,44.52,20.34,25.72,24.64,1.79,0.0,1136,15279.0,432305,0.005214,0.002628
17031838700,838700,8387,3703,9.45,75.34,0.0,0.0,0.0,3.24,21.01,63.0,21.36,38.8,10.46,13.37,85.57,0.0,0.1,1981,14869.0,658085,0.005627,0.00301
17031150501,150501,1505.01,3914,64.77,0.28,11.52,0.0,0.0,11.8,19.55,48.01,19.62,2.17,5.19,65.64,61.98,0.0,0.27,1569,50807.0,698792,0.005601,0.002245
17031150401,150401,1504.01,4974,63.01,1.13,9.65,0.22,0.0,14.98,28.53,54.93,18.66,10.31,7.32,46.76,63.79,0.0,1.69,1929,38807.0,738022,0.00674,0.002614
17031150502,150502,1505.02,3943,53.16,0.13,13.62,1.9,0.0,9.54,41.21,50.09,15.8,12.2,3.02,43.23,57.7,1.56,1.07,1675,38000.0,684583,0.00576,0.002447
17031110502,110502,1105.02,3443,69.82,0.99,11.41,0.0,0.0,11.09,18.39,49.32,18.24,20.75,6.63,51.04,55.33,0.0,0.53,1616,45596.0,649329,0.005302,0.002489
17031150402,150402,1504.02,3907,55.34,3.53,5.81,3.15,0.0,16.53,43.74,52.42,23.06,7.9,2.59,38.97,63.5,0.52,0.95,1447,41047.0,662508,0.005897,0.002184
17031140302,140302,1403.02,3398,38.67,6.3,14.36,1.32,0.0,21.13,40.05,46.97,22.45,19.81,5.39,40.7,51.02,1.21,1.77,1497,40672.0,414720,0.008193,0.00361
17031140301,140301,1403.01,2960,14.73,3.95,22.53,1.52,0.0,36.42,60.54,46.69,23.34,23.11,7.87,24.48,46.19,0.4,2.72,956,26407.0,164129,0.018035,0.005825
17031700302,700302,7003.02,5626,53.89,14.58,0.21,4.28,0.0,17.28,63.42,54.75,20.28,7.76,9.23,28.71,77.89,0.0,0.0,1857,31981.0,1319649,0.004263,0.001407
17031580501,580501,5805.01,4571,27.61,1.27,6.87,4.27,0.0,31.87,80.16,43.43,29.03,16.84,11.44,15.51,55.57,0.0,2.63,1781,25685.0,492117,0.009288,0.003619
17031580502,580502,5805.02,5113,8.23,0.35,6.12,0.29,0.0,44.63,88.54,47.98,25.46,19.05,1.39,19.42,77.95,0.0,1.14,1555,21033.0,494416,0.010341,0.003145
17031730201,730201,7302.01,5315,3.67,93.85,0.0,1.05,0.0,1.43,3.18,61.45,20.73,23.54,9.76,36.06,48.34,0.0,2.74,2476,30464.0,998832,0.005321,0.002479
17031301802,301802,3018.02,2491,23.85,0.04,0.0,2.53,0.0,24.13,97.75,49.58,17.06,25.08,12.4,22.74,48.13,0.0,4.53,1013,21893.0,345011,0.00722,0.002936
17031440101,440101,4401.01,3987,0.15,95.21,0.85,0.0,0.0,3.21,0.78,55.43,24.15,58.06,20.46,14.6,42.41,0.0,1.16,2817,19533.0,377008,0.010575,0.007472
17031301701,301701,3017.01,4167,32.73,0.0,2.23,1.9,0.0,30.57,87.54,48.38,17.9,28.16,1.82,12.71,56.8,0.0,5.87,1506,26655.0,330773,0.012598,0.004553
17031804509,804509,8045.09,6445,30.86,5.63,11.53,1.94,0.0,27.09,60.36,52.37,18.01,10.47,1.7,28.92,59.84,0.0,3.41,1634,28651.0,2155196,0.00299,0.000758
17031804511,804511,8045.11,2206,28.38,2.58,13.64,1.18,0.0,33.45,69.95,52.27,23.66,6.58,1.71,36.29,66.33,0.0,0.0,747,30925.0,915695,0.002409,0.000816
17031804609,804609,8046.09,5711,42.06,1.37,45.82,0.0,0.0,7.72,3.99,54.79,11.24,1.75,6.27,71.65,64.5,0.0,0.63,2586,70351.0,3856659,0.001481,0.000671
17031804608,804608,8046.08,3890,43.47,2.57,35.48,0.0,0.0,10.75,13.78,52.47,12.29,1.5,1.1,64.35,61.65,0.0,0.78,1614,58991.0,2713928,0.001433,0.000595
17031806202,806202,8062.02,4923,68.13,1.99,6.87,0.0,0.0,15.5,19.54,55.29,16.37,8.78,7.07,48.87,76.06,0.0,1.76,2632,42656.0,1204349,0.004088,0.002185
17031839100,839100,8391,7989,47.01,9.48,31.72,1.13,0.0,8.44,15.06,46.53,56.18,59.54,3.44,84.74,13.49,0.44,38.13,5440,121415.0,1101771,0.007251,0.004938
17031833100,833100,8331,8907,63.47,5.94,22.96,0.0,0.57,4.63,7.38,45.86,39.85,18.96,1.49,94.75,23.88,3.77,24.99,5771,123022.0,922812,0.009652,0.006254
17031838100,838100,8381,1592,38.82,49.31,4.27,0.0,0.0,2.32,9.05,38.57,38.82,49.69,9.38,53.19,44.25,1.71,9.22,1389,58501.0,820068,0.001941,0.001694
17031833300,833300,8333,2741,40.64,2.26,37.98,0.55,0.0,13.75,12.81,42.39,45.42,42.08,9.46,90.9,22.1,2.42,29.3,1539,63953.0,477330,0.005742,0.003224
17031838200,838200,8382,1725,45.33,25.91,16.52,0.75,0.0,8.52,24.0,56.35,52.41,29.14,10.28,63.74,31.71,1.43,19.86,427,51265.0,1151290,0.001498,0.000371
17031140702,140702,1407.02,5318,37.97,1.43,6.19,5.21,0.0,30.35,64.7,54.17,32.68,24.26,3.47,51.38,39.43,5.18,6.89,2220,45461.0,427095,0.012452,0.005198
17031140602,140602,1406.02,4452,31.6,7.79,10.31,7.39,0.0,21.2,60.06,49.78,32.3,15.36,11.83,46.91,45.06,2.86,2.32,1903,32360.0,384380,0.011582,0.004951
17031140701,140701,1407.01,2846,33.8,4.08,22.94,1.9,0.0,31.24,44.98,48.56,28.29,22.68,4.07,40.22,38.15,4.01,3.39,1155,41410.0,228328,0.012465,0.005059
